AUROC,PR_AUC,Accuracy,Balanced_Accuracy,Precision,Recall,Specificity,F1,Threshold,Disease,Repeat,Fold
0.8018018018018018,0.7957666095144249,0.7142857142857143,0.7133497133497133,0.696969696969697,0.696969696969697,0.7297297297297297,0.696969696969697,0.5237264037132263,CML,1,1
0.787037037037037,0.7696091251292692,0.7391304347826086,0.731060606060606,0.8571428571428571,0.5454545454545454,0.9166666666666666,0.6666666666666666,0.5520822405815125,CML,1,2
0.7616707616707616,0.6431975480337246,0.6285714285714286,0.6208026208026208,0.64,0.48484848484848486,0.7567567567567568,0.5517241379310345,0.6405871510505676,CML,2,1
0.7356902356902356,0.767324787296708,0.6231884057971014,0.630050505050505,0.5777777777777777,0.7878787878787878,0.4722222222222222,0.6666666666666666,0.3713338375091553,CML,2,2
0.7428337428337428,0.6727115204748434,0.6714285714285714,0.6793611793611793,0.6136363636363636,0.8181818181818182,0.5405405405405406,0.7012987012987013,0.2290526032447815,CML,3,1
0.5883838383838385,0.5215998697344492,0.6231884057971014,0.6275252525252526,0.5853658536585366,0.7272727272727273,0.5277777777777778,0.6486486486486487,0.41991254687309265,CML,3,2
0.8337428337428338,0.762992488676052,0.7428571428571429,0.7534807534807535,0.6595744680851063,0.9393939393939394,0.5675675675675675,0.775,0.33501020073890686,CML,4,1
0.7441077441077442,0.7536602207883079,0.6376811594202898,0.6401515151515151,0.6052631578947368,0.696969696969697,0.5833333333333334,0.647887323943662,0.5061312317848206,CML,4,2
0.8263718263718264,0.8145781435879644,0.7285714285714285,0.7285012285012284,0.7058823529411765,0.7272727272727273,0.7297297297297297,0.7164179104477612,0.39410334825515747,CML,5,1
0.7104377104377104,0.6423375273588149,0.5942028985507246,0.5820707070707071,0.6666666666666666,0.30303030303030304,0.8611111111111112,0.4166666666666667,0.6067352890968323,CML,5,2
0.8116298116298115,0.7430093603361363,0.7285714285714285,0.73996723996724,0.6458333333333334,0.9393939393939394,0.5405405405405406,0.7654320987654321,0.48397836089134216,CML,6,1
0.734006734006734,0.7023764450311998,0.6666666666666666,0.6603535353535354,0.7083333333333334,0.5151515151515151,0.8055555555555556,0.5964912280701754,0.5271511673927307,CML,6,2
0.7166257166257166,0.6428250788920682,0.6857142857142857,0.6928746928746929,0.627906976744186,0.8181818181818182,0.5675675675675675,0.7105263157894737,0.240645632147789,CML,7,1
0.7794612794612794,0.7634971825353738,0.6956521739130435,0.6931818181818181,0.7,0.6363636363636364,0.75,0.6666666666666666,0.44937077164649963,CML,7,2
0.7526617526617526,0.7523791728772335,0.6285714285714286,0.6322686322686323,0.5897435897435898,0.696969696969697,0.5675675675675675,0.6388888888888888,0.4269135892391205,CML,8,1
0.7062289562289562,0.6231894887283965,0.6086956521739131,0.5997474747474747,0.65,0.3939393939393939,0.8055555555555556,0.49056603773584906,0.6560462713241577,CML,8,2
0.6846846846846847,0.6077717139217091,0.5428571428571428,0.5217035217035217,0.5555555555555556,0.15151515151515152,0.8918918918918919,0.23809523809523808,0.8617488741874695,CML,9,1
0.6313131313131314,0.6270892924208538,0.5652173913043478,0.5681818181818181,0.5384615384615384,0.6363636363636364,0.5,0.5833333333333334,0.48103854060173035,CML,9,2
0.7272727272727274,0.6901038591463271,0.7,0.6949221949221949,0.7142857142857143,0.6060606060606061,0.7837837837837838,0.6557377049180327,0.4263441562652588,CML,10,1
0.8181818181818182,0.8038494486529271,0.7101449275362319,0.7184343434343434,0.6382978723404256,0.9090909090909091,0.5277777777777778,0.75,0.36909517645835876,CML,10,2
0.5978705978705979,0.5553220248945205,0.4857142857142857,0.506961506961507,0.47540983606557374,0.8787878787878788,0.13513513513513514,0.6170212765957447,0.12597301602363586,CML,11,1
0.6212121212121212,0.5700156515180833,0.5507246376811594,0.5454545454545454,0.5384615384615384,0.42424242424242425,0.6666666666666666,0.4745762711864407,0.5859491229057312,CML,11,2
0.7002457002457002,0.6355836658508901,0.6857142857142857,0.683046683046683,0.6774193548387096,0.6363636363636364,0.7297297297297297,0.65625,0.4964804947376251,CML,12,1
