AUROC,PR_AUC,Accuracy,Balanced_Accuracy,Precision,Recall,Specificity,F1,Threshold,Disease,Repeat,Fold
0.9161020175104682,0.9836108924581111,0.9209183673469388,0.8594975256947088,0.9764705882352941,0.9352112676056338,0.7837837837837838,0.9553956834532374,0.41672447323799133,ALL,1,1
0.9417057902973396,0.9932817091658749,0.8209718670076727,0.8639671361502348,0.9896907216494846,0.8112676056338028,0.9166666666666666,0.891640866873065,0.5209132432937622,ALL,1,2
0.8912828321279026,0.9860454252638228,0.8188775510204082,0.7910544347164066,0.9701986754966887,0.8253521126760563,0.7567567567567568,0.8919330289193302,0.4885801076889038,ALL,2,1
0.9471048513302034,0.9946143600297093,0.8388746803069054,0.8987871674491392,0.9965986394557823,0.8253521126760563,0.9722222222222222,0.9029275808936826,0.5264649391174316,ALL,2,2
0.8869432813094786,0.9809722768957306,0.8239795918367347,0.7938713361248573,0.9703947368421053,0.8309859154929577,0.7567567567567568,0.8952959028831563,0.4571976363658905,ALL,3,1
0.9061815336463224,0.989291357176919,0.80306905370844,0.8291471048513303,0.9826388888888888,0.7971830985915493,0.8611111111111112,0.880248833592535,0.5599747896194458,ALL,3,2
0.9175485344499429,0.9823068321319006,0.875,0.8583555386372288,0.9811320754716981,0.8788732394366198,0.8378378378378378,0.9271916790490342,0.4284248352050781,ALL,4,1
0.9556338028169014,0.9955058378418795,0.9156010230179028,0.9035993740219093,0.9878787878787879,0.9183098591549296,0.8888888888888888,0.9518248175182482,0.48063528537750244,ALL,4,2
0.8323562999619337,0.9791136723214054,0.6530612244897959,0.7842405786067758,0.9910313901345291,0.6225352112676056,0.9459459459459459,0.7647058823529411,0.5738136768341064,ALL,5,1
0.5791079812206572,0.9335945213995559,0.4040920716112532,0.5470266040688576,0.9295774647887324,0.37183098591549296,0.7222222222222222,0.5311871227364185,0.566704273223877,ALL,5,2
0.9340692805481536,0.9916103549934567,0.9107142857142857,0.90228397411496,0.9878048780487805,0.9126760563380282,0.8918918918918919,0.9487554904831625,0.46767354011535645,ALL,6,1
0.9489827856025039,0.9886032236930623,0.9258312020460358,0.9092331768388107,0.9880239520958084,0.9295774647887324,0.8888888888888888,0.9579100145137881,0.4709789454936981,ALL,6,2
0.8704986676817663,0.9833270071511985,0.8545918367346939,0.7865626189569852,0.965625,0.8704225352112676,0.7027027027027027,0.9155555555555556,0.46166157722473145,ALL,7,1
0.9392801251956182,0.9931931980805707,0.8363171355498721,0.8848982785602504,0.9932203389830508,0.8253521126760563,0.9444444444444444,0.9015384615384615,0.5041441321372986,ALL,7,2
0.8028930338789494,0.9726311465907875,0.6811224489795918,0.7271031594975257,0.967479674796748,0.6704225352112676,0.7837837837837838,0.7920133111480865,0.4939376413822174,ALL,8,1
0.814319248826291,0.9742504577816842,0.7468030690537084,0.7357589984350548,0.9637681159420289,0.7492957746478873,0.7222222222222222,0.8431061806656102,0.5492035150527954,ALL,8,2
0.9322421012561859,0.9924039107950662,0.8290816326530612,0.869318614389037,0.9897959183673469,0.819718309859155,0.918918918918919,0.8967642526964561,0.5656330585479736,ALL,9,1
0.9197965571205008,0.9885957404353635,0.8925831202046036,0.8534820031298904,0.9785932721712538,0.9014084507042254,0.8055555555555556,0.9384164222873901,0.34594857692718506,ALL,9,2
0.9649029311001143,0.9952094306307067,0.923469387755102,0.9335363532546631,0.993920972644377,0.9211267605633803,0.9459459459459459,0.956140350877193,0.485781192779541,ALL,10,1
0.9522691705790298,0.9951372826260738,0.8797953964194374,0.8838810641627544,0.9873417721518988,0.8788732394366198,0.8888888888888888,0.9299552906110283,0.4916439652442932,ALL,10,2
0.8791777693186145,0.9801925994253268,0.826530612244898,0.8073848496383708,0.9735973597359736,0.8309859154929577,0.7837837837837838,0.8966565349544073,0.4861471354961395,ALL,11,1
0.8438184663536775,0.9803208627568427,0.7902813299232737,0.7222613458528951,0.9565217391304348,0.8056338028169014,0.6388888888888888,0.8746177370030581,0.42863789200782776,ALL,11,2
0.9084126379901029,0.98591217584906,0.8724489795918368,0.7843167110772744,0.9635258358662614,0.8929577464788733,0.6756756756756757,0.9269005847953217,0.4722631275653839,ALL,12,1
0.9489045383411581,0.9947140017056717,0.8388746803069054,0.8738262910798122,0.9899328859060402,0.8309859154929577,0.9166666666666666,0.9035222052067381,0.5079120397567749,ALL,12,2
0.9568328892272554,0.9954256589298244,0.9005102040816326,0.9087552341073468,0.9906832298136646,0.8985915492957747,0.918918918918919,0.9423929098966026,0.4912438690662384,ALL,13,1
0.951095461658842,0.9921346406028582,0.9258312020460358,0.9092331768388107,0.9880239520958084,0.9295774647887324,0.8888888888888888,0.9579100145137881,0.4284343421459198,ALL,13,2
0.909478492577084,0.9863283112822336,0.7908163265306123,0.8360867910163685,0.9857651245551602,0.780281690140845,0.8918918918918919,0.8710691823899371,0.5214172601699829,ALL,14,1
