AUROC,PR_AUC,Accuracy,Balanced_Accuracy,Precision,Recall,Specificity,F1,Threshold,Disease,Repeat,Fold
0.6543816543816544,0.6157918672193566,0.6285714285714286,0.6355446355446355,0.5813953488372093,0.7575757575757576,0.5135135135135135,0.6578947368421053,0.41552355885505676,CML,1,1
0.6835016835016835,0.6191567150173926,0.6231884057971014,0.6123737373737375,0.7058823529411765,0.36363636363636365,0.8611111111111112,0.48,0.5793695449829102,CML,1,2
0.7371007371007371,0.6710327082837938,0.6571428571428571,0.6560196560196561,0.6363636363636364,0.6363636363636364,0.6756756756756757,0.6363636363636364,0.5149375200271606,CML,2,1
0.7138047138047138,0.7412004127298408,0.6376811594202898,0.6363636363636364,0.625,0.6060606060606061,0.6666666666666666,0.6153846153846154,0.5150289535522461,CML,2,2
0.6281736281736282,0.538563767188535,0.5857142857142857,0.5982800982800983,0.54,0.8181818181818182,0.3783783783783784,0.6506024096385542,0.23043230175971985,CML,3,1
0.569023569023569,0.5069853015461191,0.5942028985507246,0.595959595959596,0.5675675675675675,0.6363636363636364,0.5555555555555556,0.6,0.44316259026527405,CML,3,2
0.7567567567567567,0.6919048629451577,0.6714285714285714,0.6678951678951679,0.6666666666666666,0.6060606060606061,0.7297297297297297,0.6349206349206349,0.4687482416629791,CML,4,1
0.7138047138047138,0.7022960954696733,0.6956521739130435,0.6906565656565657,0.7307692307692307,0.5757575757575758,0.8055555555555556,0.6440677966101694,0.6194803714752197,CML,4,2
0.8116298116298116,0.8141855401617856,0.6857142857142857,0.6928746928746929,0.627906976744186,0.8181818181818182,0.5675675675675675,0.7105263157894737,0.3772486448287964,CML,5,1
0.6313131313131313,0.626757703994132,0.5652173913043478,0.5631313131313131,0.5483870967741935,0.5151515151515151,0.6111111111111112,0.53125,0.4061416983604431,CML,5,2
0.9025389025389026,0.8142643543698341,0.8428571428571429,0.8497133497133498,0.7619047619047619,0.9696969696969697,0.7297297297297297,0.8533333333333334,0.5355629920959473,CML,6,1
0.8047138047138047,0.8008895766992759,0.7101449275362319,0.702020202020202,0.8095238095238095,0.5151515151515151,0.8888888888888888,0.6296296296296297,0.5500381588935852,CML,6,2
0.6117936117936118,0.5379392939553371,0.5571428571428572,0.5647010647010647,0.5227272727272727,0.696969696969697,0.43243243243243246,0.5974025974025974,0.3137202858924866,CML,7,1
0.6734006734006734,0.6303081883259343,0.6521739130434783,0.6527777777777777,0.6285714285714286,0.6666666666666666,0.6388888888888888,0.6470588235294118,0.38357383012771606,CML,7,2
0.6977886977886978,0.6621531882178526,0.6571428571428571,0.6642096642096642,0.6046511627906976,0.7878787878787878,0.5405405405405406,0.6842105263157895,0.40838000178337097,CML,8,1
0.6742424242424242,0.599994979902628,0.6521739130434783,0.6477272727272727,0.6666666666666666,0.5454545454545454,0.75,0.6,0.5706378221511841,CML,8,2
0.6658476658476659,0.5795285301723176,0.6428571428571429,0.6457821457821458,0.6052631578947368,0.696969696969697,0.5945945945945946,0.647887323943662,0.5149287581443787,CML,9,1
0.5303030303030303,0.5447991507533362,0.5217391304347826,0.523989898989899,0.5,0.5757575757575758,0.4722222222222222,0.5352112676056338,0.5300469398498535,CML,9,2
0.6732186732186731,0.6542283799912447,0.6142857142857143,0.6154791154791155,0.5833333333333334,0.6363636363636364,0.5945945945945946,0.6086956521739131,0.43448176980018616,CML,10,1
0.6178451178451179,0.6271288799222274,0.5217391304347826,0.5113636363636364,0.5,0.2727272727272727,0.75,0.35294117647058826,0.5428755879402161,CML,10,2
0.5921375921375921,0.5189289759331009,0.5571428571428572,0.5712530712530712,0.5192307692307693,0.8181818181818182,0.32432432432432434,0.6352941176470588,0.21909146010875702,CML,11,1
0.6826599326599326,0.6102841402653983,0.5652173913043478,0.5580808080808081,0.5652173913043478,0.3939393939393939,0.7222222222222222,0.4642857142857143,0.5894635915756226,CML,11,2
0.6150696150696151,0.5618718920787248,0.6142857142857143,0.6236691236691236,0.5652173913043478,0.7878787878787878,0.4594594594594595,0.6582278481012658,0.3096012473106384,CML,12,1
0.664983164983165,0.6380746645121494,0.6231884057971014,0.625,0.5945945945945946,0.6666666666666666,0.5833333333333334,0.6285714285714286,0.4173779785633087,CML,12,2
0.6805896805896805,0.7216669520395267,0.5857142857142857,0.595004095004095,0.5434782608695652,0.7575757575757576,0.43243243243243246,0.6329113924050633,0.381382554769516,CML,13,1
0.8282828282828282,0.7752290927420106,0.7101449275362319,0.7045454545454546,0.76,0.5757575757575758,0.8333333333333334,0.6551724137931034,0.5733237266540527,CML,13,2
