AUROC,PR_AUC,Accuracy,Balanced_Accuracy,Precision,Recall,Specificity,F1,Threshold,Disease,Repeat,Fold
,,0.07142857142857142,0.07142857142857142,1.0,0.07142857142857142,,0.13333333333333333,0.6999119520187378,CLL,29,2
0.6495535714285714,0.9980770075210444,0.03111111111111111,0.5133928571428571,1.0,0.026785714285714284,1.0,0.05217391304347826,0.9999991655349731,CLL,30,1
,,1.0,1.0,1.0,1.0,,1.0,0.20012307167053223,CLL,30,2
0.43080357142857145,0.994911588395195,0.8577777777777778,0.43080357142857145,0.9948453608247423,0.8616071428571429,0.0,0.9234449760765551,1.0,CLL,31,1
,,0.026785714285714284,0.026785714285714284,1.0,0.026785714285714284,,0.05217391304347826,0.8234642148017883,CLL,31,2
0.75,0.9987000974495702,0.008888888888888889,0.5022321428571429,1.0,0.004464285714285714,1.0,0.008888888888888889,0.9999995231628418,CLL,32,1
,,0.0625,0.0625,1.0,0.0625,,0.11764705882352941,0.6948124766349792,CLL,32,2
0.4799107142857143,0.9959201092858477,0.3422222222222222,0.6696428571428572,1.0,0.3392857142857143,1.0,0.5066666666666667,1.0,CLL,33,1
,,0.0,0.0,0.0,0.0,,0.0,0.9039554595947266,CLL,33,2
0.44419642857142855,0.9950400290474533,0.8844444444444445,0.44419642857142855,0.995,0.8883928571428571,0.0,0.9386792452830188,1.0,CLL,34,1
,,0.06696428571428571,0.06696428571428571,1.0,0.06696428571428571,,0.12552301255230125,0.7044399976730347,CLL,34,2
0.44642857142857145,0.9950613026688836,0.8888888888888888,0.44642857142857145,0.9950248756218906,0.8928571428571429,0.0,0.9411764705882353,1.0,CLL,35,1
,,0.15178571428571427,0.15178571428571427,1.0,0.15178571428571427,,0.26356589147286824,0.640682578086853,CLL,35,2
0.7879464285714286,0.998843353696635,0.4533333333333333,0.7254464285714286,1.0,0.45089285714285715,1.0,0.6215384615384615,1.0,CLL,36,1
,,0.125,0.125,1.0,0.125,,0.2222222222222222,0.7100521922111511,CLL,36,2
0.5736607142857143,0.9975011538291582,0.017777777777777778,0.5066964285714286,1.0,0.013392857142857142,1.0,0.02643171806167401,1.0,CLL,37,1
,,0.09375,0.09375,1.0,0.09375,,0.17142857142857143,0.677460253238678,CLL,37,2
0.45982142857142855,0.9951872959739769,0.9155555555555556,0.45982142857142855,0.9951690821256038,0.9196428571428571,0.0,0.9559164733178654,1.0,CLL,38,1
,,0.0625,0.0625,1.0,0.0625,,0.11764705882352941,0.7629596590995789,CLL,38,2
0.46875,0.9952707334290374,0.9333333333333333,0.46875,0.995260663507109,0.9375,0.0,0.9655172413793104,1.0,CLL,39,1
,,0.14732142857142858,0.14732142857142858,1.0,0.14732142857142858,,0.25680933852140075,0.6968008279800415,CLL,39,2
0.47544642857142855,0.9953336942896234,0.9466666666666667,0.47544642857142855,0.9953271028037384,0.9508928571428571,0.0,0.9726027397260274,1.0,CLL,40,1
,,0.10267857142857142,0.10267857142857142,1.0,0.10267857142857142,,0.1862348178137652,0.6557831168174744,CLL,40,2
0.7544642857142857,0.9987030031184366,0.04888888888888889,0.5223214285714286,1.0,0.044642857142857144,1.0,0.08547008547008547,1.0,CLL,41,1
,,0.15625,0.15625,1.0,0.15625,,0.2702702702702703,0.6748601794242859,CLL,41,2
0.41294642857142855,0.9947402714207236,0.8222222222222222,0.41294642857142855,0.9946236559139785,0.8258928571428571,0.0,0.9024390243902439,1.0,CLL,42,1
